,Protein.IDs,theo.peptides,Mol..weight..kDa.,REF_1,REF_3,REF_4,Temp36_1,Temp36_2,Temp33_1,Osmo0.4_1,Osmo0.4_2,Osmo0.4_3,Osmo0.2_1_1,Osmo0.2_1_2,Osmo0.2_2,Osmo0.6_1,Osmo0.6_2,Osmo0.6_3,EtOH20_1,EtOH60_1,EtOH20_2,EtOH20_3,EtOH60_2,EtOH40_1,EtOH40_2,EtOH40_3,EtOH60_3,Temp33_4,Temp33_5,Temp38_1,Temp38_2,Temp38_3,Temp36_5,Osmo0.8_1,Osmo1.3_1,Osmo1.3_2,Osmo1.3_3,Osmo1.4_1,Osmo0.8_2,Osmo0.8_3,Osmo1.0_2,Osmo1.0_1,Osmo1.2_2,Osmo1.2_2.1,Osmo1.2_3
56,P01123,10,23.214,0.000227121164924355,0.000264373210393923,0.000299005794211852,0.000394333941004238,0.000292474201267479,0.000293148788187706,0.000260316277593432,0.000280358014109902,0.000263445368593339,0.000199830603880532,0.0003458067285457,0.000321690281242619,0.00028198950724875,0.000321854290617626,0.000363248374458154,0.000307545824474951,0.000523836986334771,0.000346195505848054,0.000461390037266695,0.000377535321198035,0.000279263747254421,0.00036668760767268,0.000392247037401858,0.000450340866737419,0.00026984949413777,0.00035796417168595,0.000258008752753009,0.000617295133305927,0.000491131012935042,0.000367431075522608,0.000287674914238243,0.000487204821252505,0.00041974252261489,0.000245503245088567,0.000327276891716608,0.000561428042952568,0.00030988061360084,0.000436274929303285,0.000279943682620964,0.000433165023818534,0.000541320070457172,0.000723639000340653
57,P02293,7.00012370623892,14.252,0.0022078864990267,0.00213057218492538,0.00154628054730349,0.00186649457979808,0.00166360308367443,0.00143480533953226,0.00101008789839578,0.00187286144885518,0.00280131183237982,0.00141745840358325,0.00213284699097912,0.00174951406011539,0.0013250262341887,0.00138857825047549,0.00163863222025235,0.00191389504267496,0.0025372573133814,0.00274726923353999,0.00386787495354537,0.00222578150969504,0.00299280043043785,0.00236666295231827,0.00347883525505884,0.00294213045353406,0.00127894828393805,0.00131004480467907,0.00106577686941953,0.00143505871068157,0.00185372667878,0.00284191022604186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,P02294,8,14.237,0,0,6.36104725399093e-06,0,0,0,0,0,0,0,0,0,0,1.4887481836339e-06,0,0,0,4.12442531973413e-06,0,0,0,0,3.78842280905826e-06,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,P02309,6,11.368,0.00155169054456028,0.00116645643589812,0.00156003825346399,0.000974316815357303,0.00147781753486789,0.00141547579687456,0.00101053861184966,0.00123922492513732,0.00110169111844073,0.00100009197839801,0.00137050785645775,0.00127484444973614,0.000732034036446561,0.000760917351388126,0.00114744806449506,0.00189544291546347,0.00210851286053419,0.0018038564406863,0.00204293013735536,0.00180763720198834,0.00178820090844715,0.00149937601263069,0.00191260474862151,0.00220402130590921,0.000905017826566941,0.0011676471968316,0.000693275193542345,0.00112960558545612,0.00136686142314372,0.00154118124129184,0.00089531641780608,0.000527697838054927,0.000846232013321067,0.00167976438336813,0.000700421613831821,0.00158724496366524,0.000869731070850184,0.00122437837766921,0.000733990078968962,0.000824962196396211,0.00220125322957187,0.00197792464002424
63,P02557,4.99989037491778,50.922,0.00125267489638826,0.000869926250155208,0.000928379413718936,0.00161610703834767,0.000980819336209265,0.000656771871548002,0.00114177434216131,0.000547496182956271,0.000860096553763032,0.00100434812492503,0.00104017372966775,0.00164503852465682,0.00101915832903739,0.000971183198731229,0.000538379543971542,0.000984081231232167,0.00121118209483683,0.00165265877427582,0.00181595656221934,0.000860397382577349,0.000940995622652317,0.000559371122164098,0.00133911276271479,0.000701337785350882,0.000768503696644704,0.00074525810447112,0.00130009956389443,0.000559202067608753,0.00100569748197019,0.00189753204242552,0.000298167559942344,0.000581466954784676,0.000625597922355163,0.000930549786745415,0.000420364062284094,0.00223370140139166,0.000583330123989699,0.00117291186024395,0.000556036752375185,0.000264218209165084,0.000523528237569019,0.00118922190878069
64,P02829,31.9992578161239,81.405,0.000417391527758849,0.000576843438882762,0.000565379357256107,0.00086371074545099,0.00089435409151585,0.000596067028391296,0.000340530496010818,0.000510772361450069,0.00038203489578061,0.00044926063741898,0.000452790443847871,0.000436786234886774,0.000410931244653883,0.000471130355660474,0.000364005935986874,0.000432975233563731,0.000833488476456774,0.000452364038300689,0.000392888375631449,0.000704435246916811,0.000395486567617708,0.000601577921017112,0.000352490890447902,0.000634588751097416,0.000789314604695807,0.000824415320586453,0.00144630954950095,0.00168136748430068,0.00177365818166679,0.000804072464203526,0.00130318052336549,0.000851598640065537,0.000984016648959412,0.000968730143481151,0.00146977478688799,0.000590380017970003,0.000901250873322606,0.000507217722897378,0.00105009297479817,0.00101035711551027,0.00043750615524415,0.000486037869223772
65,P02992,13.9995313964386,47.972,0.000864886445525388,0.00085720282909985,0.000542043548138885,0.000955914988018195,0.000571928917556199,0.000702851789439701,0.000927480943401645,0.000810875207551487,0.000989530534238481,0.000738833717051072,0.000638760582848267,0.000714007115402735,0.000716011197786589,0.000755362088252685,0.000867685813143098,0.000789275069531886,0.00170077375253184,0.00100539530366963,0.000986570982247163,0.00175568791230162,0.00190585715248363,0.00180000156965205,0.0014736312994981,0.00189295791170946,0.000737151569629371,0.000789290601756229,0.00118596680076773,0.00133768413691567,0.00148447188477289,0.000815124198286823,0.000619126433796204,0.000893687650079099,0.000581077978779189,0.000499578052602428,0.000390398244677531,0.000228489876975229,0.000610626429966971,0.000441477661942231,0.000695370229652525,0.000640756085832624,0.000325248388520309,0.000171190196214139
66,P02994,18.9913880636306,50.032,0.0317597180499683,0.0255844983459643,0.0233782912142661,0.0251098453700082,0.0247858019442394,0.0290070991266315,0.0283291585480395,0.0295818439948344,0.0215027985489019,0.0271842937428016,0.0272955461072089,0.0274008989728694,0.0278176483950945,0.0273243033527015,0.0244183904784527,0.0218461709525189,0.0277879325910861,0.0300023270826992,0.0257164228460226,0.0341317103775364,0.0224676412787248,0.0276618956662178,0.0273794098272549,0.0253960156591278,0.0248275813579378,0.0314597450721879,0.0415391487652606,0.03414615759921,0.0312422723964711,0.0312101198469033,0.0399037156189979,0.0457547506114517,0.0353652885549177,0.0420777918177212,0.0611894167221498,0.0164286904262541,0.0414843200682125,0.0167018090298332,0.0462327099023204,0.0256248816972778,0.0134177174547712,0.0163631701828199
67,P03871,15.999878323295,43.231,0.000107323944952081,6.11553898382842e-05,4.14219271616439e-05,5.40195435145547e-05,5.25314114508588e-05,6.27663669931091e-05,0.000301554408158065,4.96444828239163e-05,3.99071050411359e-05,4.71632277767814e-05,5.59316921977441e-05,5.03230907180309e-05,6.15766199637345e-05,5.25398331107183e-05,7.49596806747347e-05,7.46060416842489e-05,0.00014490890530811,9.10898373592405e-05,0.000122405389384063,0.000143590548805939,0.000164794239807598,0.000164096792164324,0.000129764181266961,0.000135275573493603,4.47436126071361e-05,6.26653377509825e-05,5.93744628638068e-05,6.59784159936871e-05,0.000231053248636897,0.000177701941759103,5.15439741298952e-05,6.81969860994621e-05,1.72173592181962e-05,0,4.40924285640209e-05,9.11066234018787e-05,3.01325609228851e-05,9.68246236585696e-05,1.6468307829943e-05,5.59968954629786e-05,8.41678622328194e-05,7.93013557702619e-05
68,P03872,10,33.196,4.37604378596801e-05,6.85689676843262e-05,6.43083992571013e-05,9.18358005397723e-05,8.14928802502367e-05,7.33471760087997e-05,1.06442258622757e-05,6.85169467795016e-05,9.32611184031434e-05,3.72791718041325e-05,8.92142031021827e-05,3.59459208448011e-05,4.79713462867233e-05,6.4422671991282e-05,3.38082895379959e-05,7.60167054676476e-05,0.000108891358894544,0.00011141753076307,6.70423026664307e-05,0.000126388989307142,0.000117169350380022,9.58987508764121e-05,5.05188004323616e-05,7.31099939582605e-05,4.99523316719746e-05,5.82814367534326e-05,2.61784032687562e-05,3.02668896048475e-05,5.43754898010592e-05,5.19487869113412e-05,6.89544831204205e-05,5.97368208257919e-05,5.33021264850245e-05,5.93627609534262e-05,0,3.68214035980634e-05,6.46598238983117e-05,4.39827739720828e-05,8.20355654567713e-05,1.49765402264749e-05,3.5150160266957e-05,3.47657439118308e-05
70,P03962,12.9998907939281,29.239,8.17214358693958e-05,5.69792338933813e-05,8.12162601061692e-05,5.31630449120861e-05,4.84095585653254e-05,0.000108023250539412,3.68496397700783e-05,6.29125727484728e-05,7.88769340696124e-05,6.56492041006473e-05,8.21584748834412e-05,7.61571315111944e-05,4.07355888211223e-05,7.65228957893805e-05,6.7128877784788e-05,9.43164194407522e-05,4.76403379641158e-05,9.37111718671072e-05,8.25162486067848e-05,7.02136592118996e-05,5.84247686027837e-05,6.60023729797108e-05,7.02841684027495e-05,4.96954336397922e-05,9.96298619446788e-05,7.98565572675235e-05,4.89378110554463e-05,3.96008509773606e-05,3.42463454121495e-05,4.31431194262908e-05,7.31505570595315e-05,5.09427079654314e-05,5.79972045682263e-05,6.53240686638505e-05,3.8778547950302e-05,6.97891783621874e-05,5.37022578251148e-05,4.12011631741629e-05,4.5525543209067e-05,8.39053465968072e-05,6.38382006711978e-05,6.81045953801214e-05
71,P03965,34.9993480375932,123.91,0.00297598236131902,0.00244087036418098,0.00186431293095008,0.00143307201999173,0.00139428375899757,0.00234221499621452,0.00211307323311339,0.00185117177858354,0.00231320265252186,0.0020215423793379,0.00267889876554539,0.00232955482530131,0.00146916940495096,0.00147413107047052,0.00151992582851677,0.00170980829093586,0.00197530084831956,0.00165199935087312,0.00177017776973791,0.00188122786973494,0.00230254546413243,0.001989751528545,0.00233688186926643,0.0016351073425691,0.00155037790969601,0.00152561430806149,0.00171134127423416,0.000916287493950947,0.00137982254575991,0.00133374535576967,0.00127478273044341,0.00115018761407882,0.0011603484069561,0.000905748204897376,0.00694864615520134,0.000766709638110059,0.00136341993020672,0.000866089682223784,0.00103028183515165,0.00107295104673701,0.000798995074479081,0.00102330317182754
72,P04037,9.0002964719834,17.142,0.000174321653258346,0.000202348115125859,3.71523923212274e-05,8.04850166030742e-05,0.000116578828992992,0.000151946443178026,0.000203675554166453,0.000171934479739761,4.51050543624478e-05,0.000282105828251267,8.5250062148291e-05,0.000131593138156376,0.000107171926910219,7.34942366311013e-05,0.000132188108181365,0.000235210833407771,0.000101161917065468,9.73973337178473e-05,6.02483150960807e-05,7.09076650677165e-05,0.000134586103510461,0.000167002434122322,0.000137028258411697,3.83620842908141e-05,0.00010438064272064,2.71135191354386e-05,2.61920589018253e-05,6.14655419147539e-05,5.29570992295507e-06,0.000122211010516522,0.000301538603417344,0.000260579057651704,0.000279603595663235,0.000262031969519733,6.98733805853472e-05,0.000219943803305051,0.000271416663748491,0.000221065674721293,0.000269397110200488,0.000229402903659819,0.000190115357648902,0.000217119971922597
75,P04050,49.000365998719,191.61,0.000364908541342469,0.000258960865276996,0.000270553707527327,0.000332102118495353,0.000365192041558296,0.000345185529285865,0.000335448712769422,0.000173485073398036,0.000129165992586108,0.000236087200640255,0.0001952503225803,0.000227520148161003,0.000285311325498801,0.000261176045800564,0.000207394360293138,0.000284478157872671,0.00058341025310326,0.000262039197894936,0.000208394039520813,0.000247636721702446,0.000429293959632735,0.000244294230830657,0.000247239193400184,0.000341755942623727,0.000395109911931355,0.000186027611554304,0.000343949229666255,0.000264392314560594,0.000214997673748745,0.000221663149289334,0.000456452523657274,0.000399055552920164,0.000416094950401669,0.000528811201481052,0.000336076397014588,0.000279053385772352,0.000592057633626187,0.000370880483121644,0.000489714742017819,0.000405376633066462,0.000426333622378151,0.000307760094747666
76,P04051,61.0005057703803,162.3,1.55931305015125e-05,4.73676923023683e-06,7.48094119572095e-06,4.42100662629233e-06,6.64123320075892e-06,5.64200188348772e-06,5.16530666763633e-06,7.271040727535e-06,1.91642429474447e-05,6.48051473409221e-06,3.63677786911357e-06,5.12713299613987e-06,5.98715892812545e-06,1.93072514173242e-06,9.36293083788894e-06,5.86177000262648e-06,5.60474941642622e-06,3.25984588595374e-06,5.09546148922106e-06,1.54918092088326e-05,2.22850135805292e-05,9.62178745726243e-06,4.70084292886691e-06,5.07068360947055e-06,1.42669306015201e-05,3.92892849306371e-06,9.28517335918906e-06,1.28454254227025e-05,4.88075040235132e-06,1.27756028361708e-05,2.73510117897331e-05,1.35917373250366e-05,1.01246104931152e-05,6.34334509043004e-06,2.19578919149705e-05,1.91166572646913e-05,4.18264882954206e-05,1.71052338591412e-05,2.21068762858528e-05,2.28824439993258e-05,1.65233257245171e-05,1.07159521116084e-05
77,P04076,16.0001734906315,51.989,0.00101381013715703,0.000887086674100666,0.00104576040132286,0.000528014592111183,0.000652616275695405,0.000984749928552869,0.000499595182923893,0.000475296377233122,0.00112053330996819,0.000585075222016808,0.00082264864979504,0.000664312804833141,0.00038332918529307,0.000326977663414118,0.000366715696076951,0.00142968529893407,0.00103533861474872,0.00144531113700988,0.00209646496529517,0.00107888384474297,0.00292986370061448,0.00144183767631926,0.00314140883939098,0.000930908718959217,0.000733727346675445,0.000990128952116026,0.00094418901994054,0.000450076553213766,0.000698750113065866,0.000722214336048619,0.000186661873464207,0.000190599080288086,0.000356655510850079,0.000283588676152544,0.00097882111386563,0.000637703869826766,0.000240017971847766,0.000486855508629273,0.000190897672466513,0.000195176814509146,0.000655614785735961,0.000468999542634763
78,P04147,32.0001836715952,64.343,0.00139952898560159,0.00148211796013174,0.00159059273767687,0.00127974958789789,0.0014570965747414,0.00132952336476975,0.00162560116715489,0.00173660118205511,0.00178580342020685,0.00161421027627793,0.00180437571872651,0.00171015667510468,0.0014412193807556,0.00167591025151501,0.00173522207465828,0.00143485079757006,0.00161305001202355,0.00155626591934292,0.00168791133549117,0.00179450577989635,0.00174163818457713,0.00154902297502311,0.00161339112311522,0.00180516533455563,0.00132597943766219,0.00155231826753781,0.00103410460607545,0.0013290356674318,0.00126351664768245,0.00135104941025166,0.00135271232306213,0.000952315871437703,0.000818208970314759,0.000447365508443254,0.00102303283055892,0.000759276981640271,0.00126721015038407,0.000596885083760043,0.00120868322115174,0.00123755816871609,0.000606098778637055,0.000619543546264183
80,P04173,15.9999343336507,38.952,0.00167998706405333,0.00105326021247674,0.00126356987232808,0.00158466399893201,0.00163832064370751,0.00109376081633393,0.00164726325662227,0.00129690848404888,0.00130120527639496,0.00148347573854455,0.0015517420000856,0.00101933316965059,0.00156499409831514,0.00142874177313351,0.00155130632949638,0.00167399173935118,0.00174064040431572,0.00161507242744391,0.00186521363257322,0.0022024166900805,0.00141574270947579,0.00193469241821484,0.00117995639178082,0.00137547259443872,0.001422828165019,0.00151810656507832,0.00141253139235741,0.00249881598651276,0.00140208620498981,0.00106876794729817,0.00104209260642566,0.00102933509864635,0.000576278010055773,0.000769367805910725,0.00191546444183843,0.000408575020680231,0.00119234811741044,0.000675537533618478,0.000983458100255078,0.000545163997862486,0.000431216735571619,0.000250636731343496
83,P04650,1.99997923501807,6.3415,0.000444260539217855,0.000842826265205824,0.000347346882042275,0.000215732911710704,0.00014833242469225,0.000564380090780153,0.000521721924793539,0.00051081929092461,0.000520689639522587,0.000522758209473714,0.000216403589548199,0.000602809672144971,0.000480387159821347,0.000498891788386469,0.000690138965698008,0.000275596162463755,0.00072459995106083,0.000447231237877118,0.000646219968148357,0.000223335848277393,0.000788938902866201,0.00048434152187174,0.00069853051338155,0.000651907185622218,0.000570664888595756,0.00043711896542801,0.000630019856738877,0.000345975368044366,0.000415986784301169,0.000394382914882678,6.37623939346026e-05,0.000184104051588079,8.6962917625859e-05,0.000231252642582676,1.03310095435002e-05,0.000106826768035565,0.000259120264044929,0.000295489816389186,7.15399408137483e-05,0.000118635051922072,8.69780433939415e-05,8.20155341176519e-05
86,P04802,20.0007785736531,63.515,0.000750652380872452,0.000921823681523476,0.000779905890682725,0.00102693565096456,0.000991208095962522,0.000930001902021065,0.00117351506778898,0.00122712471110736,0.000930752055330346,0.00142329034491859,0.000791469102420968,0.00113176868265394,0.00137028759192461,0.00124861904672359,0.00130268183446292,0.000739626004314423,0.00137011316002333,0.000891780916835249,0.0007494667752466,0.00104319433435761,0.00109085396422277,0.000845349581656832,0.000840472903799701,0.00119402311344131,0.000963505030623659,0.000875269458708711,0.00110375812990702,0.000847756662898656,0.000948964613214719,0.00104805755791769,0.00104014762481544,0.000777030670569208,0.000857979631856713,0.000842487295689305,0.0016682297599662,0.000641992120774921,0.000989133781636248,0.000616520617942679,0.000859286905646932,0.000754175240985963,0.000593322405384195,0.000589276770721409
